Id,SalePrice
2735,129992.13612492752
2736,142244.84060475064
2737,126601.06900407947
2738,133081.7572096291
2739,153877.71020401167
2740,130760.24362512484
2741,146332.62806986694
2742,149826.01807671494
2743,144337.74330784107
2744,146325.1664248803
2745,137656.25983196188
2746,138106.8010472144
2747,158648.54873098366
2748,126352.13904266573
2749,132818.31831280407
2750,130172.523939374
2751,138142.15867451997
2752,219221.89115018817
2753,145970.61175239168
2754,196408.85258806215
2755,130701.87978577416
2756,117228.96336164398
2757,120616.34523091585
2758,120172.00583445065
2759,155303.05443603088
2760,145069.93201920777
2761,145627.49734756703
2762,149016.72878079317
2763,186092.82663204134
2764,173466.29864418018
2765,226027.47230508894
2766,144723.94575864947
2767,113500.0445970892
2768,126527.41521247094
2769,137322.89608629205
2770,161024.58411686769
2771,124944.47533466769
2772,128269.99170897322
2773,152910.5585642396
2774,139441.91213860086
2775,142082.45074066578
2776,149599.46108192092
2777,156303.28462765948
2778,142495.53462444223
2779,128385.42356923458
2780,119348.14140449787
2781,113663.37396490906
2782,114305.67181759991
2783,117233.88259011068
2784,131341.76672589843
2785,134218.7903041664
2786,117362.85391825903
2787,119912.86704856757
2788,112093.58780930229
2789,203975.17638387336
2790,116802.00974382568
2791,127313.92578128236
2792,113446.61008528242
2793,163684.037207307
2794,114717.01970379087
2795,118055.59408228972
2796,121773.70261763081
2797,189422.9512176057
2798,131265.1087016287
2799,123245.28882918591
2800,112875.10434186355
2801,119831.19243774837
2802,142133.63325167377
2803,169739.811966276
2804,142179.2699637258
2805,116119.96246037033
2806,114255.3954525839
2807,159503.27234485865
2808,147427.2208453747
2809,132567.0049822436
2810,135395.37121369925
2811,159287.64891646244
2812,145633.46102560745
2813,142948.66470182425
2814,160685.4525356858
2815,126291.85073506329
2816,220304.8861932158
2817,130268.17197993603
2818,133113.96985335037
2819,167646.4097391412
2820,134312.83339090503
2821,120028.40631650758
2822,185751.14639203117
2823,209645.6113480529
2824,166678.16549806204
2825,142202.49353665588
2826,128856.23520452998
2827,146821.54408376542
2828,214735.60307030336
2829,184992.7530234787
2830,236289.28412600656
2831,190355.41528175614
2832,217023.37477381693
2833,232496.3429833067
2834,224182.43284922442
2835,228211.53553590828
2836,201932.3682411133
2837,167377.60772104491
2838,142669.1803746101
2839,180695.40398198157
2840,198337.5773083274
2841,201595.70169381797
2842,219212.9861130452
2843,143587.216889692
2844,158111.98253826305
2845,124788.72070658366
2846,209920.01124847142
2847,198328.34213773155
2848,199523.3668020347
2849,215448.8083605338
2850,237925.60483703052
2851,224201.66807848006
2852,228434.44558724045
2853,229078.7111058476
2854,138464.54759744424
2855,200728.83440742435
2856,211728.84072751412
2857,195700.38590893825
2858,197822.7017683513
2859,142473.2076885385
2860,132849.91032069924
2861,147035.3689434049
2862,193358.78251252207
2863,130810.83469091644
2864,240388.0348388633
2865,142962.02826219375
2866,139286.6466779084
2867,112114.67780125812
2868,130003.75132244245
2869,133890.83694860808
2870,161393.19099593637
2871,126189.18491891585
2872,113156.60421440378
2873,127040.88138273903
2874,145805.15672458557
2875,127023.93255535576
2876,156829.9717145585
2877,134395.8756348287
2878,158453.58514753907
2879,153051.4719176545
2880,117446.61997890464
2881,157370.76923370184
2882,154541.366131528
2883,183263.24645929202
2884,187307.8231816751
2885,178452.85974457933
2886,180908.95911425006
2887,117924.94089706309
2888,126565.81104246901
2889,112685.21154691151
2890,112561.20580726504
2891,139366.8614883618
2892,121309.07267852401
2893,117848.62267631569
2894,113998.47641846225
2895,224328.50784372157
2896,212821.7468074123
2897,193469.00306593283
2898,164947.32020508952
2899,195216.04745653854
2900,157244.23775171253
2901,186056.32453850715
2902,179693.1938810995
2903,253531.01131001627
2904,252916.3668632343
2905,137578.38899711822
2906,204858.87081518263
2907,119609.76589947096
2908,127803.73391037298
2909,141527.64416579498
2910,121485.20386596699
2911,115187.71344463644
2912,149138.09240287173
2913,120145.4235266968
2914,114182.28896423707
2915,113999.49749871409
2916,115207.5250912995
2917,158682.6514165297
2918,125227.49668657775
2919,235548.82883198193
